File,CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount,critical
activemq-core/src/main/java/org/apache/activemq/transport/reliable/DefaultReplayStrategy.java,0,4,69,3,0,1,0,8,1,5,0,1,1,6,28,1,6,8,13,0,1,3,6,12,8,6,13,30,8,0.93,11,21,3,12,0,6,1,33,1,0,1,2,4,1.666666667,0,3,1.333333333,0,3,1.333333333,1,2,0.75,0,1,1,1,1,2,0.898550725,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/reliable/ExceptionIfDroppedReplayStrategy.java,0,3,64,2,0,1,0,7,1,4,0,0,1,6,27,1,6,7,12,0,1,2,6,9,7,6,12,26,6,1.04,11,18,2,10,0,6,1,33,1,0,1,2,4,1.5,0,2,1.166666667,0,2,1.166666667,1,1,0.375,0,1,1,1,1,2,0.890625,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/reliable/ReliableTransport.java,0,7,292,13,0,1,1,48,2,9,0,1,2,24,50,1,24,48,64,3,8,13,21,110,48,30,64,204,86,0.25,38,150,13,98,0,24,2,87,3,0,11,1,9,2.875,1,15,3,1,102,5.833333333,1,4,0.807692308,0,4,4,1,24,30,0.876712329,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/reliable/ReplayBuffer.java,0,1,39,1,3,1,0,3,1,2,0,1,1,3,27,1,3,3,6,0,0,1,0,0,3,3,6,7,0,3.86,5,6,1,5,0,3,1,0,0,1,2,0,4,1.666666667,0,0,0,0,1,1,1,0,0,0,2,2,1,4,5,0.743589744,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/reliable/ReplayBufferListener.java,0,1,31,1,1,1,0,1,1,5,0,4,1,1,25,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6.25,2,3,1,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,2,2,1,2,3,0.741935484,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/reliable/Replayer.java,0,1,37,1,1,1,0,1,1,9,0,8,1,1,29,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5.8,3,4,1,3,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,2,0.810810811,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/reliable/ReplayStrategy.java,0,1,43,1,2,1,0,2,1,5,0,4,1,2,30,1,2,2,5,0,0,1,0,0,2,2,5,6,0,5,7,5,1,4,0,2,1,0,0,2,1,0,1,1,1,1,0.5,0,1,1,1,0,0,0,1,1,1,1,2,0.837209302,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/ResponseCallback.java,0,1,24,1,1,1,0,1,1,1,0,0,1,1,19,1,1,1,3,0,0,1,0,0,1,1,3,4,0,4.75,1,3,1,2,0,1,1,0,0,2,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,2,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/ResponseCorrelator.java,0,6,126,4,0,1,1,14,1,7,0,0,1,10,28,1,10,14,37,0,3,4,10,43,14,10,38,84,28,0.33,14,66,4,50,0,10,1,77,2,1,6,1,9,4,1,8,4.2,1,4,1.4,1,3,0.833333333,0,5,5,2,65,61,0.595238095,0.8,0,3,2,1,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/FrameTranslator.java,1,8,123,7,4,1,0,18,3,10,2,0,3,7,29,2,7,18,22,0,0,7,2,38,18,7,23,71,33,0.41,23,56,7,39,1,5,3,0,1,1,10,1,14,4.571428571,0,17,5.142857143,1,48,12.14285714,1,4,1,0,6,6,1,68,54,0.536585366,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/LegacyFrameTranslator.java,0,22,138,8,0,3,0,20,5,24,0,0,5,4,19,1,4,20,32,0,0,8,4,72,20,13,32,102,49,0.19,17,81,8,60,2,4,5,0,1,0,12,2,7,4.75,2,14,9.5,7,8,5,3,2,1.666666667,1,5,5,1,82,64,0.557971014,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/ProtocolConverter.java,0,14,535,14,0,1,1,75,3,18,0,1,3,26,45,4,26,71,142,14,17,14,12,260,71,30,147,388,172,0.12,102,319,14,248,3,26,3,89,1,0,44,2,17,6.269230769,2,27,8.153846154,1,36,4.692307692,1,2,0.774193548,0,7,7,2,338,305,0.865420561,0.857142857,0,2,2,2,FALSE,0,TRUE,2,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/ProtocolException.java,0,3,52,1,0,1,1,5,1,3,0,0,1,5,19,1,5,5,10,0,1,1,5,8,5,5,10,23,7,0.83,10,17,1,11,0,5,1,80,2,0,0,1,12,4.8,0,3,2,1,1,1,1,0,0,0,2,2,1,27,26,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/ResponseHandler.java,0,1,30,1,1,1,0,1,1,1,0,0,1,1,21,1,1,1,5,0,0,1,0,0,1,1,5,6,0,3.5,3,5,1,4,0,1,1,0,0,3,2,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,2,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/Stomp.java,0,0,116,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,71,0,56,0,0,56,0,0,71,85,0,0.19,15,71,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0.818965517,1,0,3,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompFrame.java,0,3,173,4,0,1,1,31,1,3,0,0,1,28,24,1,28,31,46,0,3,4,28,44,31,28,47,116,37,0.21,33,84,4,53,0,28,1,91,1,1,3,2,18,1.642857143,0,12,1.357142857,0,6,1.178571429,1,2,0.2,0,4,4,1,141,142,1,1,0,1,1,0,TRUE,1,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompFrameError.java,0,3,36,1,0,1,0,2,1,3,0,0,1,2,21,1,2,2,5,0,1,1,2,2,2,2,5,10,2,2.1,5,7,1,4,0,2,1,0,2,0,1,1,2,2,2,2,1.5,1,1,1,1,0,0,0,2,2,1,9,12,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompSslTransportFactory.java,0,4,42,1,0,1,0,2,1,4,0,0,1,2,21,1,2,2,9,1,0,1,1,4,2,2,9,16,4,1.31,5,13,1,10,0,2,1,0,4,0,5,1,3,1.5,0,4,2.5,1,1,1,1,0,0,0,2,2,1,5,6,0.785714286,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompSubscription.java,0,7,142,5,2,1,2,16,2,8,0,0,2,9,21,1,9,16,39,0,6,5,7,45,16,12,40,89,33,0.24,32,73,5,56,1,9,2,76,1,0,16,1,11,3.444444444,1,20,4.555555556,1,6,2.111111111,1,2,0.636363636,0,4,4,1,55,56,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompTransportFactory.java,0,3,48,1,0,1,0,3,1,4,0,0,1,3,23,1,3,3,10,2,0,1,1,5,3,3,10,19,5,1.21,6,15,1,11,0,3,1,0,3,0,5,1,3,1,0,4,2,1,1,1,1,0,0,0,2,2,1,7,7,0.895833333,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompTransportFilter.java,0,5,103,4,0,1,1,13,2,5,0,0,2,8,24,1,8,13,25,0,5,4,8,28,13,8,25,64,21,0.38,15,46,4,31,0,8,2,72,2,0,5,1,8,3.625,1,5,2.375,1,4,1.625,1,2,0.8,0,3,3,1,50,53,0.854368932,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompWireFormat.java,1,17,205,17,0,2,6,27,4,21,0,1,4,7,27,1,7,26,49,0,1,18,6,91,26,13,50,141,60,0.19,37,110,17,84,3,7,4,83,1,0,8,2,9,3.142857143,1,20,7.714285714,1,385,56.28571429,1,4,1.666666667,0,5,5,2,143,142,0.970731707,0.8,0,1,2,1,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompWireFormatFactory.java,0,3,29,1,0,1,0,1,1,3,0,0,1,1,19,1,1,1,5,0,0,1,1,1,1,1,5,8,1,2.38,2,6,1,4,0,1,1,0,1,0,2,2,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,2,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/tcp/ResponseHolder.java,0,6,87,3,0,1,0,7,1,10,0,4,1,5,43,1,5,7,11,0,3,3,5,16,7,5,11,37,14,1.16,7,25,3,14,0,5,1,46,1,0,1,1,5,1.6,0,4,2.4,1,3,1.4,1,4,1.25,0,2,2,1,4,6,0.781609195,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransport.java,0,6,114,3,0,1,0,7,2,16,0,8,2,4,60,1,4,7,21,0,0,3,4,15,7,4,21,41,11,1.46,14,32,3,24,1,4,2,0,5,1,3,1,7,4,1,4,3,2,3,1.75,1,2,1.166666667,0,3,3,1,30,34,1,1,0,1,1,0,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportFactory.java,0,9,188,3,0,1,1,16,2,16,0,5,2,7,63,1,7,15,50,3,1,4,4,48,15,7,50,102,31,0.62,23,81,3,65,1,7,2,71,3,1,14,1,7,4,2,11,5.857142857,1,4,2.285714286,1,2,1.222222222,0,7,7,2,65,73,0.835106383,0.714285714,0,2,2,1,TRUE,1,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportServer.java,0,3,126,1,0,1,0,7,1,10,0,6,1,7,71,1,7,7,23,1,2,1,6,9,7,7,20,40,9,1.77,15,29,1,21,0,7,1,57,5,0,4,1,5,2.857142857,2,3,1.571428571,1,1,1,1,0,0,0,3,3,1,6,7,1,1,0,1,1,0,FALSE,0,TRUE,2,0
activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpBufferedInputStream.java,2,9,134,8,0,2,1,30,3,9,0,0,3,10,22,1,10,29,28,0,3,9,8,56,29,23,28,100,46,0.22,12,74,8,49,0,10,3,62,2,0,0,1,8,3.4,0,5,2.5,1,11,3,1,2,1.166666667,0,4,4,1,68,60,0.5,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpBufferedOutputStream.java,0,6,119,3,0,1,1,12,2,12,0,6,2,6,60,1,6,11,16,0,3,3,6,21,11,6,16,48,19,1.25,11,35,3,23,0,6,2,54,2,0,0,1,7,3.666666667,0,4,2.5,1,4,2,1,1,0.75,0,4,4,1,23,40,0.697478992,1,0,3,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransport.java,0,5,481,9,0,1,1,71,2,7,0,1,2,42,123,1,42,68,102,9,22,10,33,138,68,44,99,290,109,0.42,69,208,9,140,0,42,2,93,4,3,5,4,10,2.214285714,1,11,2.476190476,1,64,3.238095238,1,3,0.466666667,0,10,10,2,199,119,0.571725572,0.7,0,3,2,1,TRUE,2,TRUE,3,0
activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportFactory.java,0,7,150,4,0,1,1,15,2,12,0,3,2,8,43,1,8,14,43,6,0,4,2,41,14,8,43,87,27,0.49,20,70,4,55,1,8,2,87,2,4,12,1,6,2.875,1,11,5.125,1,8,2.25,1,2,0.8,0,7,7,2,42,42,0.513333333,0.714285714,0,3,2,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java,0,5,277,8,0,1,1,41,2,7,0,1,2,22,79,1,22,36,68,3,11,9,19,79,36,22,68,165,55,0.48,33,123,8,88,0,22,2,88,4,3,11,1,11,2.227272727,0,21,2.954545455,0,9,1.772727273,1,4,0.666666667,0,8,8,2,99,62,0.487364621,0.625,0,3,2,1,TRUE,3,TRUE,3,1
activemq-core/src/main/java/org/apache/activemq/transport/Transport.java,0,1,139,1,9,1,0,9,1,6,0,5,1,9,111,1,9,9,13,0,0,1,0,0,9,9,13,14,0,7.93,14,13,1,12,0,9,1,0,1,7,3,1,49,14,1,1,0.777777778,0,1,1,1,0,0,0,5,5,2,87,77,0.661870504,0.8,0,3,2,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportAcceptListener.java,0,1,26,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,4,0,0,1,0,0,2,2,4,5,0,3.2,5,4,1,3,0,2,1,0,0,5,1,0,4,3,2,0,0,0,1,1,1,0,0,0,1,1,1,1,2,0.615384615,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportDisposedIOException.java,0,3,41,1,0,1,1,2,1,4,0,1,1,2,24,1,2,2,6,0,0,1,2,3,2,2,6,11,2,2.18,6,8,1,5,0,2,1,100,2,0,0,1,3,1.5,0,1,1,1,1,1,1,0,0,0,2,2,1,2,4,0.951219512,1,0,1,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportFactory.java,1,6,250,4,0,1,3,27,2,10,6,4,2,18,92,1,18,27,57,4,0,4,13,69,27,18,57,131,43,0.7,27,100,4,73,0,12,2,94,1,8,10,1,28,5.944444444,1,7,3.333333333,1,6,1.666666667,1,2,0.55,0,6,6,1,52,55,0.668,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportFilter.java,0,3,127,3,0,1,0,22,1,4,0,0,1,18,33,1,18,22,23,0,2,3,18,28,22,18,23,74,27,0.45,20,50,3,27,0,18,1,44,1,12,2,3,11,3.277777778,1,5,1.666666667,1,4,1.277777778,1,1,0.238095238,0,5,5,2,50,40,0.440944882,0.8,0,3,2,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportListener.java,0,1,53,1,4,1,0,4,1,5,0,4,1,4,37,1,4,4,7,0,0,1,0,0,4,4,7,8,0,4.62,8,7,1,6,0,4,1,0,0,17,0,0,18,10.25,4,0,0,0,1,1,1,0,0,0,2,2,1,5,6,0.358490566,1,0,4,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportLogger.java,1,4,89,2,0,1,1,13,1,4,1,0,1,10,19,1,10,13,20,0,1,2,9,25,13,10,20,56,22,0.34,14,42,2,28,0,9,1,60,2,0,2,1,6,2.8,1,5,3.2,2,2,1.3,1,1,0.416666667,0,6,6,2,146,148,0.382022472,0.666666667,0,4,2,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportServer.java,0,1,58,1,4,1,0,4,1,5,0,4,1,4,39,1,4,4,10,0,0,1,0,0,4,4,10,11,0,3.55,8,10,1,9,0,4,1,0,1,3,2,1,24,8.25,1,1,0.5,0,1,1,1,0,0,0,3,3,1,21,22,0.586206897,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportServerFilter.java,0,3,59,1,0,1,0,7,1,3,0,0,1,7,19,1,7,7,13,0,1,1,7,7,7,7,13,28,7,0.68,12,20,1,12,0,7,1,0,1,0,2,2,2,1.285714286,1,2,1.428571429,1,1,1,1,0,0,0,1,1,1,1,2,0.627118644,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportServerSupport.java,0,3,85,2,0,1,0,10,1,4,0,1,1,9,35,1,9,10,16,1,3,2,8,10,10,9,16,37,10,0.95,13,26,2,15,0,9,1,66,2,3,1,2,6,2.444444444,0,3,1.222222222,1,2,1.111111111,1,1,0.272727273,0,2,2,1,11,13,0.6,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportServerThreadSupport.java,0,3,99,2,0,1,1,12,1,4,0,1,1,10,36,1,10,11,22,2,4,3,8,18,11,10,22,49,15,0.73,14,37,2,25,0,10,1,76,3,1,2,2,5,1.6,0,7,1.8,1,2,1.1,1,1,0.25,0,5,5,1,15,18,0.595959596,1,0,4,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportSupport.java,0,4,109,3,0,1,1,15,2,6,0,2,2,10,41,1,10,15,19,1,1,3,9,20,15,10,19,53,17,0.77,15,36,3,20,0,10,2,75,2,3,3,2,10,2.6,0,4,1.4,1,3,1.5,1,2,0.692307692,0,6,6,2,16,14,0.678899083,0.833333333,0,3,2,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/TransportThreadSupport.java,0,3,59,1,0,1,0,5,1,4,0,1,1,5,29,1,5,5,10,1,3,1,4,7,5,5,10,23,7,1.26,7,17,1,11,0,5,1,53,3,3,0,2,8,2.8,1,4,1.6,1,1,1,1,0,0,0,3,3,1,9,13,0.440677966,1,0,4,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/ByteBufferPool.java,0,1,47,1,3,1,0,3,1,4,0,3,1,3,32,1,3,3,7,0,0,1,0,0,3,3,7,8,0,4,7,7,1,6,0,3,1,0,1,2,0,1,2,1,0,1,0.333333333,0,1,1,1,3,0.5,0,2,2,1,3,4,0.808510638,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/CommandChannel.java,0,1,53,1,9,1,0,9,1,1,0,0,1,9,23,1,9,9,17,0,0,1,0,0,9,9,17,18,0,1.28,12,17,1,16,0,9,1,0,1,1,3,2,2,0.555555556,0,1,0.333333333,0,1,1,1,0,0,0,3,3,1,13,14,0.622641509,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/CommandChannelSupport.java,0,3,111,2,0,1,0,14,1,4,0,0,1,13,25,1,13,14,30,0,8,2,13,22,14,13,29,66,21,0.38,20,50,2,35,0,13,1,81,1,2,6,2,8,2,1,10,1.692307692,1,2,1.076923077,1,1,0.2,0,2,2,1,4,5,0.90990991,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/CommandDatagramChannel.java,0,15,255,12,0,1,1,30,3,20,0,2,3,9,51,1,9,29,55,1,6,12,8,100,29,11,55,163,74,0.31,42,129,12,98,2,9,3,73,2,1,13,1,11,5,1,17,5.666666667,1,514,59.44444444,1,3,1.272727273,0,5,5,1,28,34,0.843137255,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/CommandDatagramSocket.java,0,10,235,11,0,1,1,32,2,13,0,1,2,13,41,1,13,31,55,5,3,11,8,88,31,13,55,155,64,0.26,40,119,11,86,1,13,2,84,2,1,12,1,11,3.923076923,0,15,3.384615385,0,258,21.53846154,1,3,0.933333333,0,5,5,1,25,31,0.829787234,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/DatagramEndpoint.java,0,3,41,1,0,1,0,2,1,3,0,0,1,2,20,1,2,2,7,0,1,1,2,3,2,2,7,13,3,1.54,8,10,1,7,0,2,1,0,2,0,0,1,4,3.5,3,3,2,1,1,1,1,0,0,0,2,2,1,3,4,0.780487805,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/DatagramHeaderMarshaller.java,0,3,85,2,0,1,0,7,1,6,0,2,1,6,40,1,6,7,19,2,1,2,4,9,7,6,19,34,7,1.18,11,26,2,18,0,6,1,83,1,1,3,1,4,2.166666667,1,4,2,0,2,1.166666667,1,1,0.375,0,3,3,1,6,7,0.858823529,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/DefaultBufferPool.java,0,4,71,2,0,1,0,7,1,5,0,0,1,6,26,1,6,7,14,0,2,2,6,13,7,6,14,35,10,0.74,10,24,2,13,0,6,1,50,2,0,0,2,3,1.5,0,4,1.666666667,0,2,1.166666667,1,1,0.375,0,2,2,1,3,4,0.873239437,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/ResponseRedirectInterceptor.java,0,5,43,1,0,1,0,2,1,6,0,0,1,2,20,1,2,2,11,0,1,1,2,6,2,2,11,18,4,1.11,5,15,1,12,0,2,1,0,2,0,3,1,4,3,2,3,3,3,1,1,1,0,0,0,2,2,1,3,5,0.720930233,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/SimpleBufferPool.java,0,3,76,2,0,1,0,11,1,3,0,0,1,10,25,1,10,11,15,1,2,2,9,10,11,10,15,37,9,0.68,14,24,2,12,0,10,1,70,1,1,0,2,4,1.1,0,3,1.2,0,2,1.1,1,1,0.25,0,2,2,1,2,4,0.894736842,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/UdpTransport.java,0,5,465,11,0,1,3,81,2,6,0,1,2,50,84,1,50,80,104,16,16,11,34,150,80,54,105,318,124,0.26,64,229,11,151,0,50,2,93,4,2,15,4,9,2.76,0,11,2.44,1,12,1.74,1,3,0.519230769,0,5,5,1,78,87,0.789247312,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/UdpTransportFactory.java,0,8,163,4,0,1,1,19,2,11,0,1,2,9,32,1,9,18,51,6,0,5,3,52,18,11,51,106,34,0.3,25,85,4,67,1,9,2,100,2,1,19,1,6,3.333333333,1,13,5.111111111,1,8,2.555555556,1,2,0.818181818,0,5,5,2,26,27,0.773006135,0.6,0,2,2,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/udp/UdpTransportServer.java,0,6,178,6,0,1,1,23,1,7,0,0,1,16,35,3,16,22,47,5,5,7,11,58,22,16,52,120,39,0.29,23,91,6,67,0,16,1,78,3,0,12,2,6,1.75,0,13,2.6875,0,12,1.75,1,3,0.45,0,4,4,1,35,47,0.707865169,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransport.java,1,8,330,8,0,1,3,59,2,9,0,0,2,25,45,1,25,53,67,1,15,9,23,129,53,28,67,244,103,0.18,41,170,8,111,0,25,2,88,1,1,8,3,11,2.68,0,12,3.08,1,36,3.84,1,4,1.137931034,0,12,12,2,404,346,0.724242424,0.833333333,0,3,2,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransportFactory.java,2,17,230,16,0,1,4,39,4,18,2,1,4,9,33,1,9,33,62,0,1,18,7,111,33,9,62,183,78,0.18,17,140,16,105,0,7,4,57,2,1,16,1,10,4.333333333,1,35,7.222222222,1,1080,121.8888889,1,4,1.909090909,0,5,5,1,152,144,0.691304348,1,0,3,1,1,TRUE,1,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransportServer.java,0,5,137,3,0,1,0,17,1,7,1,1,1,12,41,2,12,16,32,0,5,4,12,32,16,12,32,78,27,0.53,18,59,3,42,0,11,1,81,1,0,7,2,5,1.666666667,0,6,1.75,0,4,1.416666667,1,1,0.2,0,4,4,1,28,28,0.613138686,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/transport/WireFormatNegotiator.java,0,8,164,11,0,1,1,26,2,9,0,0,2,11,28,1,11,26,36,2,6,11,9,62,26,11,36,114,48,0.25,22,84,11,58,0,11,2,77,2,0,4,1,11,3.181818182,1,18,3.818181818,0,55,6.363636364,1,3,1.153846154,0,5,5,1,61,66,0.585365854,1,0,2,1,1,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/usage/DefaultUsageCapacity.java,0,3,56,1,0,1,0,3,1,6,0,3,1,3,34,1,3,3,6,0,1,1,3,3,3,3,6,13,3,2.62,9,9,1,5,0,3,1,0,1,0,0,2,2,1.333333333,1,1,1,1,1,1,1,3,0.5,0,1,1,1,56,0,0.678571429,1,0,4,1,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/usage/MemoryUsage.java,0,6,163,4,0,1,0,25,2,8,0,2,2,14,56,1,14,24,19,1,1,4,13,42,24,16,20,91,43,0.62,16,63,4,33,0,14,2,64,2,0,0,1,8,3.785714286,0,3,1.785714286,1,5,1.857142857,1,2,0.625,0,3,3,2,220,57,0.687116564,0.666666667,0,2,2,0,FALSE,0,TRUE,1,0
activemq-core/src/main/java/org/apache/activemq/usage/StoreUsage.java,0,3,61,2,0,1,0,7,1,3,0,0,1,6,24,1,6,7,10,1,1,2,5,11,7,6,10,28,11,0.86,9,21,2,13,0,6,1,16,2,0,1,1,4,2,0,3,2.166666667,1,2,1.166666667,1,1,0.375,0,2,2,2,75,14,0.557377049,0.5,0,3,2,1,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/usage/SystemUsage.java,2,5,200,4,0,1,0,34,2,5,0,0,2,22,41,1,22,33,37,0,8,4,20,62,33,22,37,132,60,0.31,27,97,4,63,0,22,2,75,1,0,6,2,37,4.636363636,0,9,2.590909091,1,8,1.909090909,1,1,0.333333333,0,2,2,2,246,46,0.5,0.5,0,2,2,0,FALSE,0,FALSE,0,0
activemq-core/src/main/java/org/apache/activemq/usage/TempUsage.java,0,4,62,2,0,1,0,7,1,4,0,0,1,6,24,1,6,7,10,1,1,2,5,11,7,6,10,29,11,0.83,9,21,2,13,0,6,1,16,2,0,1,1,4,2,0,3,2.166666667,1,2,1.166666667,1,1,0.375,0,2,2,2,78,16,0.580645161,0.5,0,3,2,1,FALSE,0,FALSE,0,0
